Middle layer Super Output Areas Code,Middle layer Super Output Areas,% 16_to_29,% 30_to_49,% 50_to_69,total
E02003445,Wokingham 007,11.94846654,28.95906966,23.46368715,8771
E02003446,Wokingham 008,26.55309599,22.57472202,22.31969805,9803
E02003447,Wokingham 009,14.73635091,30.86327578,21.94120392,10715
E02003448,Wokingham 010,13.03276669,28.46760286,23.81128357,8118
E02003449,Wokingham 011,15.51908193,32.55938084,24.44622365,7494
E02003450,Wokingham 012,15.5584199,33.04268709,20.61566457,13189
E02003451,Wokingham 013,15.48745372,29.33977787,20.72192513,9724
E02003452,Wokingham 014,14.14726641,31.58116507,20.74159907,9493
E02003453,Wokingham 015,12.62720367,26.05704458,28.55095313,6977
E02003454,Wokingham 016,13.46966754,28.08180053,23.48908946,8753
E02003455,Wokingham 017,13.93273206,32.30928222,20.94137542,10644
E02003456,Wokingham 018,15.20976907,30.06891549,20.57792286,8271
E02003457,Wokingham 019,12.14037951,23.37278107,30.60599878,9802
E02003458,Wokingham 020,12.04132526,23.98764992,27.53829711,8421
E02003459,Milton Keynes 001,12.52498334,22.8847435,29.09171663,9006
E02003460,Milton Keynes 002,12.08461802,27.69784173,26.06200754,11676
E02003461,Milton Keynes 003,12.35789755,26.22709643,24.24769292,7477
E02003462,Milton Keynes 004,14.30332922,28.98890259,24.94451295,8110
E02003463,Milton Keynes 005,14.84088576,25.48760815,27.80466344,6819
E02003464,Milton Keynes 006,17.26577979,29.16784602,22.71440702,7066
E02003465,Milton Keynes 007,13.03344867,24.91349481,30.6805075,6069
E02003466,Milton Keynes 008,18.87447,32.62238211,19.8381087,7783
E02003467,Milton Keynes 009,16.79319769,29.10719708,21.95566353,6586
E02003468,Milton Keynes 010,14.3884058,29.78550725,22.46956522,8625
E02003469,Milton Keynes 011,12.84019539,27.58199581,28.8555478,5732
E02003470,Milton Keynes 012,18.06003873,28.85732731,19.31891543,6196
E02003471,Milton Keynes 013,18.15575008,28.84092967,24.05674615,6626
E02003472,Milton Keynes 014,25.84027438,36.69769721,15.74718275,10205
E02003473,Milton Keynes 015,14.66286122,28.73706743,26.38244738,5606
E02003474,Milton Keynes 016,16.27287854,30.91514143,22.73987798,9015
E02003476,Milton Keynes 018,18.62477231,31.39799636,20.03642987,8784
E02003478,Milton Keynes 020,14.18336014,29.21479749,27.02149437,6839
E02003479,Milton Keynes 021,18.8126546,32.23538602,20.01041531,7681
E02003480,Milton Keynes 022,16.64418006,30.25880044,26.84901263,8153
E02003481,Milton Keynes 023,17.94841175,30.37974684,20.13374731,8374
E02003482,Milton Keynes 024,15.35910339,28.62534309,23.86779506,8744
E02003483,Milton Keynes 025,16.77068474,32.56062767,22.77104137,11216
E02003484,Milton Keynes 026,16.10738255,28.8590604,25.39149888,7152
E02003485,Milton Keynes 027,15.46653758,26.09221832,23.9864456,8263
E02003486,Milton Keynes 028,15.53264605,32.83259696,22.13058419,10185
E02003487,Milton Keynes 029,15.23474496,25.16574212,24.16452442,7391
E02003488,Milton Keynes 030,17.60538434,28.13791475,21.46652497,8469
E02003489,Milton Keynes 031,14.5045163,26.66579395,24.46655321,7639
E02003490,Milton Keynes 032,18.53240493,32.11033744,15.20264239,11202
E02003491,Brighton and Hove 001,14.470981,26.23266564,26.78479712,7788
E02003492,Brighton and Hove 002,59.36140767,14.00751285,12.07987347,10116
E02003493,Brighton and Hove 003,12.60545906,24.0942928,27.39454094,8060
E02003494,Brighton and Hove 004,13.91317456,25.14320169,28.08260476,6634
E02003495,Brighton and Hove 005,14.8686417,27.26383454,25.43320291,7156
E02003496,Brighton and Hove 006,14.64138287,25.95459236,24.10990712,7752
E02003497,Brighton and Hove 007,12.53955696,24.41983122,28.11181435,7584
E02003498,Brighton and Hove 008,29.82209738,24.23923221,20.71629213,8544
E02003499,Brighton and Hove 009,31.34480561,22.81708094,20.25493945,7845
E02003500,Brighton and Hove 010,19.48438275,27.39216658,25.979177,8068
E02003501,Brighton and Hove 011,17.01239866,29.37529804,25.84644731,8388
E02003502,Brighton and Hove 012,15.25903072,29.59249261,24.36045764,7779
E02003503,Brighton and Hove 013,15.54894835,26.92434754,25.87820725,9081
E02003504,Brighton and Hove 014,24.12301216,32.0626754,22.20533209,8552
E02003505,Brighton and Hove 015,42.01315349,27.2990748,16.97692565,8971
E02003506,Brighton and Hove 016,14.59293395,36.25192012,21.40762463,7161
E02003507,Brighton and Hove 017,13.90850476,24.58294954,26.99826016,9771
E02003508,Brighton and Hove 018,35.64538356,26.87184198,18.47726229,8708
E02003509,Brighton and Hove 019,20.81458146,37.24122412,20.01575158,8888
E02003510,Brighton and Hove 020,17.96116505,34.61627369,21.97179843,8652
E02003511,Brighton and Hove 021,14.5006365,30.79504687,24.19858813,8641
E02003512,Brighton and Hove 022,35.39526574,29.53327378,18.04376954,8956
E02003513,Brighton and Hove 023,13.56768424,25.82485353,28.2146161,6486
E02003514,Brighton and Hove 024,27.7817151,38.87313962,18.43845972,8466
E02003515,Brighton and Hove 025,19.46737097,27.33575437,24.06734896,9087
E02003516,Brighton and Hove 026,24.22352653,37.45414527,21.7290291,8178
E02003517,Brighton and Hove 027,38.03315329,30.15459117,18.06667908,10738
E02003518,Brighton and Hove 028,15.97359736,33.99339934,25.17491749,7575
E02003519,Brighton and Hove 029,27.77036048,39.74996966,20.18448841,8239
E02003520,Brighton and Hove 030,30.65852595,30.35324902,21.75098125,9172
E02003521,Brighton and Hove 031,23.00928793,29.07739938,26.34055728,8075
E02003522,Brighton and Hove 032,19.41063421,29.22485586,25.71428571,7805
E02003523,Brighton and Hove 033,11.24458448,22.35131942,31.11461205,10156
E02003524,Portsmouth 001,17.9711574,25.78577592,23.49315913,8113
E02003525,Portsmouth 002,18.47826087,27.88819876,22.18944099,6440
E02003526,Portsmouth 003,12.73232841,22.02546466,26.78179423,6833
E02003527,Portsmouth 004,15.55102681,26.36776924,25.12933062,6379
E02003529,Portsmouth 006,15.60999039,28.56628242,23.10278578,8328
E02003530,Portsmouth 007,15.79148125,28.56961221,23.43293071,7865
E02003531,Portsmouth 008,15.43841471,25.68320166,28.84341407,7721
E02003532,Portsmouth 009,17.26591284,29.85643501,24.13924533,7871
E02003533,Portsmouth 010,18.14251124,28.65790384,22.18955379,5782
E02003534,Portsmouth 011,18.5855633,28.26624691,23.55520576,8894
E02003535,Portsmouth 012,19.60256676,30.00413993,20.7824467,9662
E02003536,Portsmouth 013,20.18726592,26.01747815,20.77403246,8010
E02003537,Portsmouth 014,16.34343631,27.79456193,25.32891531,10261
E02003538,Portsmouth 015,21.92508206,31.78219734,18.81637382,10358
E02003540,Portsmouth 017,14.08883706,28.23067953,23.78882646,9433
E02003541,Portsmouth 018,38.2315289,21.52523775,14.36539868,10936
E02003542,Portsmouth 019,29.1879035,29.00668252,17.72567675,8829
E02003543,Portsmouth 020,40.32551787,24.89187344,15.75233326,8786
E02003544,Portsmouth 021,17.68707483,32.62142066,22.67046353,6321
E02003545,Portsmouth 022,27.72013045,28.22413282,21.82033798,6746
E02003546,Portsmouth 023,15.67588035,28.27211915,26.41676133,7923
E02003547,Portsmouth 024,26.72435105,24.80840544,22.17552534,8090
E02003548,Portsmouth 025,23.91304348,27.64438676,23.86437378,6164
E02003549,Southampton 001,38.01506946,20.37909112,18.68377678,8494
E02003550,Southampton 002,15.70143201,28.29806108,23.74857433,7891
E02003551,Southampton 003,35.46995378,21.83359014,18.78274268,6490
E02003552,Southampton 004,15.91650359,26.38617091,25.65231572,6132
E02003553,Southampton 005,39.3627249,24.04889438,13.83051779,7281
E02003554,Southampton 006,18.18331685,27.66238048,22.23870755,6066
E02003555,Southampton 007,17.52470696,29.87818892,21.42036313,8702
E02003556,Southampton 008,14.43961772,27.57602085,23.8748914,5755
E02003557,Southampton 009,37.2407707,21.76790705,15.9729372,6799
E02003558,Southampton 010,18.0024831,32.14236446,18.29217823,7249
E02003559,Southampton 011,14.50995406,28.05002552,24.34915773,7836
E02003560,Southampton 012,17.40294511,28.05890228,21.37884873,7470
E02003561,Southampton 013,38.76340694,24.78233438,15.73501577,7925
E02003562,Southampton 014,16.17133919,31.23571171,22.76501023,8311
E02003563,Southampton 015,16.12420501,31.6872428,20.75071705,8019
E02003564,Southampton 016,15.02782931,28.05194805,22.65924552,8085
E02003565,Southampton 017,46.84817993,26.04320805,11.24593075,6758
E02003566,Southampton 018,15.09375,25.96875,24.4375,6400
E02003567,Southampton 019,17.2888503,29.21989334,22.54743892,8063
E02003568,Southampton 020,27.70719903,34.09558379,17.16878403,8265
E02003569,Southampton 021,21.63510747,35.31218014,19.81832139,7816
E02003570,Southampton 022,33.12946852,30.09733827,13.07606168,11609
E02003571,Southampton 023,55.83807293,21.40069142,8.87699342,8967
E02003572,Southampton 024,14.44516338,28.4373989,25.008088,6182
E02003573,Southampton 025,15.95987811,26.51091925,22.66378873,7876
E02003574,Southampton 026,15.75646721,26.15625817,25.65978573,7654
E02003575,Southampton 027,16.77389706,26.85355392,21.61458333,6528
E02003576,Southampton 028,17.45015998,29.60866355,22.49569284,8126
E02003578,Southampton 030,16.58767773,27.7093207,25.89257504,6330
E02003579,Southampton 031,19.45342652,31.0316053,20.9763221,9587
E02003580,Southampton 032,16.91662635,27.70520884,21.62554427,6201
E02003581,Isle of Wight 001,14.65384615,24.69230769,27.5,7800
E02003582,Isle of Wight 002,11.74004193,22.15234102,29.04728628,8586
E02003583,Isle of Wight 003,13.50544888,21.48417229,27.91904515,7708
E02003584,Isle of Wight 004,16.8,22.04081633,32.13061224,6125
E02003585,Isle of Wight 005,9.663738261,17.90366556,31.52075129,6602
E02003586,Isle of Wight 006,12.04991551,22.20200182,28.57142857,7693
E02003587,Isle of Wight 007,14.41735682,24.27388312,26.89840196,8573
E02003588,Isle of Wight 008,16.09455959,26.33851468,25.69084629,9264
E02003589,Isle of Wight 009,18.30567921,25.8464859,24.20072845,7413
E02003590,Isle of Wight 010,8.01474604,15.25122884,32.56417258,7324
E02003591,Isle of Wight 011,13.49543427,23.44446804,26.96963262,9418
E02003592,Isle of Wight 012,9.985558077,15.37033216,32.46337941,9694
E02003593,Isle of Wight 013,9.847908745,17.16730038,36.1026616,5260
E02003594,Isle of Wight 014,13.64174287,20.53792361,30.87681549,9295
E02003595,Isle of Wight 015,10.39900249,16.97007481,33.41645885,8020
E02003596,Isle of Wight 016,11.82141627,18.03052909,33.37541604,8713
E02003597,Isle of Wight 017,9.81218185,18.09724416,33.96524487,5697
E02003598,Isle of Wight 018,10.1443299,17.38831615,34.10309278,7275
E02003599,Central Bedfordshire 001,15.77940153,27.10508003,25.59151009,5748
E02003600,Central Bedfordshire 002,14.56129434,25.57560672,26.97573118,6428
E02003601,Central Bedfordshire 003,13.37501532,25.35245801,28.25793797,8157
E02003602,Central Bedfordshire 004,13.42169409,21.06946984,31.27666057,6564
E02003603,Central Bedfordshire 005,16.57390229,29.37538652,22.77586359,11319
E02003604,Central Bedfordshire 006,16.17817372,30.93095768,21.3363029,11225
E02003605,Central Bedfordshire 007,20.67223625,26.1802992,22.44997086,10294
E02003606,Central Bedfordshire 008,15.01501502,23.68082368,28.18532819,9324
E02003607,Central Bedfordshire 009,13.53859884,29.35296743,24.23917894,11205
E02003608,Central Bedfordshire 010,14.04775581,26.84828096,27.48830721,12187
E02003609,Central Bedfordshire 011,15.17223911,28.28436339,24.44275583,11844
E02003610,Central Bedfordshire 012,14.34302909,26.45714923,25.56558565,8973
E02003611,Central Bedfordshire 013,13.20258795,27.35543874,25.65709664,9892
E02003612,Central Bedfordshire 014,12.00901481,30.07887959,23.51899549,12424
E02003613,Central Bedfordshire 015,15.61734872,26.05806226,25.98810773,5718
E02003614,Central Bedfordshire 016,15.066978,28.65921101,27.24591373,8137
E02003615,Central Bedfordshire 017,12.68088347,25.00952018,28.13214014,10504
E02003616,Bedford 001,11.84767278,20.73342736,31.98166432,5672
E02003617,Bedford 002,12.40455904,21.43410424,31.20504592,9037
E02003618,Bedford 003,13.77655929,23.90907014,26.75348412,8754
E02003619,Bedford 004,12.49894577,25.95091507,27.45213798,11857
E02003620,Bedford 005,12.42647059,23.60294118,27.19362745,8160
E02003621,Bedford 006,13.28784119,21.74937965,27.3573201,8060
E02003622,Bedford 007,16.28841351,26.94103594,23.20555978,9209
E02003623,Bedford 008,14.74119114,29.45899595,22.49766137,12828
E02003624,Bedford 009,22.99915754,24.02695872,23.60572873,5935
E02003625,Bedford 010,19.62574682,30.76316086,22.24101003,8871
E02003626,Bedford 011,15.89168003,28.23801888,26.61678247,5613
E02003627,Bedford 012,20.55951934,31.20540744,22.55914382,10652
E02003628,Bedford 013,19.16351365,31.94600675,16.16729727,9779
E02003629,Bedford 014,17.57110778,30.39857784,20.94872754,10688
E02003630,Bedford 015,19.88916256,33.46235046,18.98311049,11368
E02003631,Bedford 016,15.81336238,26.50689906,26.87000726,5508
E02003632,Bedford 017,16.19706972,28.53002737,25.00402512,6211
E02003633,Bedford 018,16.69191441,30.42037493,21.6341602,10562
E02003635,Bedford 020,16.12373127,30.53649106,18.98501692,10345
E02003636,Central Bedfordshire 018,15.03088538,24.29649966,28.93617021,7285
E02003637,Central Bedfordshire 019,13.35389216,25.09111298,28.81973647,10701
E02003638,Central Bedfordshire 020,12.57967998,24.67802784,27.27982308,7687
E02003639,Central Bedfordshire 021,15.17111853,29.38230384,23.13230384,9584
E02003640,Central Bedfordshire 022,13.44913151,27.51033912,25.21091811,6045
E02003641,Central Bedfordshire 023,12.77985075,26.51119403,26.97761194,5360
E02003642,Central Bedfordshire 025,17.08485164,30.05726184,21.73867777,9605
E02003643,Central Bedfordshire 024,15.15085265,33.90905116,18.73633581,13722
E02003644,Central Bedfordshire 026,15.90095465,29.94232299,23.34924423,10056
E02003645,Central Bedfordshire 027,15.55428244,25.70896591,25.82354626,6982
E02003646,Central Bedfordshire 028,15.18334427,29.92591203,21.77623558,10663
E02003647,Central Bedfordshire 029,17.32343423,30.58252427,21.15933752,10506
E02003648,Central Bedfordshire 030,16.63043478,27.04710145,23.94927536,5520
E02003649,Central Bedfordshire 031,14.38304315,24.33005299,27.53974262,6605
E02003650,Central Bedfordshire 032,10.72041166,21.15494568,32.34705546,6996
E02003651,Central Bedfordshire 033,12.80034325,25.05720824,26.85926773,6992
E02003652,Buckinghamshire 001,17.12769989,23.98635847,25.09473285,10556
E02003653,Buckinghamshire 002,17.69583889,24.58166741,24.47800977,6753
E02003654,Buckinghamshire 003,11.10343637,22.12053186,32.89587291,5791
E02003655,Buckinghamshire 004,12.69060027,24.03976066,29.52132793,10362
E02003656,Buckinghamshire 005,13.77128221,23.12791924,29.09447039,6637
E02003657,Buckinghamshire 006,11.87575311,23.93894765,29.96385058,7469
E02003658,Buckinghamshire 007,13.97602398,26.99300699,24.83516484,10010
E02003659,Buckinghamshire 009,13.42460155,26.18512464,26.62443809,9788
E02003660,Buckinghamshire 008,12.42707658,24.69673118,29.3730901,10799
E02003661,Buckinghamshire 010,12.9393785,26.11648837,31.05790457,5889
E02003662,Buckinghamshire 012,17.31295253,28.4151247,26.29123089,6215
E02003663,Buckinghamshire 011,17.16634772,35.74314267,14.86994117,14109
E02003664,Buckinghamshire 013,17.02572941,32.53723994,18.36759818,8123
E02003665,Buckinghamshire 014,19.17542441,28.3589329,22.02101859,6185
E02003666,Buckinghamshire 015,19.8657188,32.34597156,20.30015798,7596
E02003667,Buckinghamshire 016,16.9258628,33.8623775,21.75117171,9388
E02003668,Buckinghamshire 018,12.90065017,24.10174518,25.72145546,8767
E02003669,Buckinghamshire 017,19.11824188,30.18740731,19.38789268,7417
E02003670,Buckinghamshire 019,15.6768559,29.43231441,24.48689956,9160
E02003671,Buckinghamshire 020,17.02698173,30.56812469,23.68024133,5967
E02003672,Buckinghamshire 021,12.69662921,25.01605136,27.11075441,12460
E02003673,Buckinghamshire 022,10.56919171,25.03173931,26.57638595,9452
E02003674,Buckinghamshire 023,10.42977882,23.12533717,29.20338069,5561
E02003675,Buckinghamshire 024,17.38319693,26.19910909,23.08090749,9653
E02003676,Buckinghamshire 029,11.17112693,20.41492757,32.04026516,8146
E02003677,Buckinghamshire 027,15.1104707,27.70413064,23.28530259,10410
E02003678,Buckinghamshire 028,12.9791989,27.74626096,25.27075812,5817
E02003679,Buckinghamshire 030,15.23227028,30.20241736,22.36784622,6867
E02003680,Buckinghamshire 031,12.25570033,21.77320847,28.01302932,9824
E02003681,Buckinghamshire 032,11.90115508,25.3834501,24.73016474,10562
E02003682,Buckinghamshire 034,11.67150779,27.17190388,25.94401901,7574
E02003683,Buckinghamshire 035,12.20873448,26.04995117,25.18487512,7167
E02003685,Buckinghamshire 047,11.50530918,22.69831355,28.99437851,8005
E02003686,Buckinghamshire 050,12.44379794,23.1288019,27.09600635,7562
E02003687,Buckinghamshire 054,12.35607493,23.61230452,27.42739302,5819
E02003688,Buckinghamshire 053,12.46526075,25.4046101,25.33104463,12234
E02003689,Buckinghamshire 058,13.80278648,23.2962523,27.01155632,9259
E02003690,Buckinghamshire 059,14.32201123,25.68868681,25.88927521,7478
E02003691,Buckinghamshire 063,11.89137293,23.86503909,27.71910575,7291
E02003692,Buckinghamshire 064,12.959838,24.5921926,29.37338283,8889
E02003693,Buckinghamshire 065,12.55369267,24.85797423,27.94790079,7217
E02003694,Buckinghamshire 066,13.59706266,28.10612342,25.03849343,8443
E02003695,Buckinghamshire 067,14.68492644,26.95475155,27.61173314,10807
E02003696,Buckinghamshire 026,12.21767115,22.16500878,27.19719134,8545
E02003697,Buckinghamshire 025,12.91805357,22.12711999,30.40101442,6309
E02003698,Buckinghamshire 033,12.92467658,21.31543949,30.06891549,8271
E02003699,Buckinghamshire 037,13.63869424,24.42317553,28.06357888,5851
E02003701,Buckinghamshire 038,16.12877002,28.78627754,21.49418746,12301
E02003702,Buckinghamshire 040,12.98082794,24.39858347,31.48125534,8189
E02003703,Buckinghamshire 041,18.01651049,30.72289157,22.24453369,8964
